Name,Comment,Time,Likes,Reply Count
Name,Comment,Time,Likes,Reply Count
@supersakur,lucu n seruw liat uncle Pram x Erwan hahaha,2024-11-12T09:34:44Z,0,0
@dennydevito8256,"Kalo Udah Institusi Sudah Terlibat Dalam PILKADA.
FIX KEMUNGKINAN MENANG SANGAT BESAR
Masyarakat Pemilih Pasti Ikut yang Logistik nya Besar Dan Ngga Akan Mikir Soal Siapa yang menang.
yang penting perut kenyang Saat PILKADA Dan Nurut Sama Pemuka Agama.",2024-11-12T09:28:12Z,0,2
@antoyap3996,"Kemungkinan besar untuk masyarakat bawah dan NU,tetapi tidak untuk yg lain.",2024-11-12T12:48:42Z,0,
@dennydevito8256,@antoyap3996  dan kemungkinan Besar Itu Mayoritas. Semoga Hasil Akhir bisa Berbeda.,2024-11-12T12:52:09Z,0,
@cheolxx5142,Judulnya bocor Alus politik tapi saya lebih percaya ini tepatnya hanya halusinasi Alus 😁😁😁😁,2024-11-12T09:11:09Z,0,0
@fauziakmaldhiatama6103,ngeri bgt jatenggg 😢,2024-11-12T09:07:28Z,0,0
@aldi90-w2n,"Budi arie korban berikutnya dalam melindungi fufufafa😅, berikut adalah korban2 dlm melanggengkan fufufafa😅
1. Paman usman
2. Hasyim Asy’ari
3. The next : budi arie😅",2024-11-12T08:52:53Z,0,0
@antono5428,"Smg mukidi d kel nya segera diberikan hidayah, kembali ke jln yg benar, tdk obok pesta demokrasi rakyat pilkada jgn dinodai tangan2 kotornya, ini harapan rakyat yg sdh muak melihat mukidi d kel nya",2024-11-12T08:29:36Z,0,0
@antono5428,"Rakyat hrs bergerak d bersatu padu mengawal d mengawasi pesta demokrasi rakyat dipilkada ini dg serius, tangkap siapapun dia yg berbuat curang ksh salam olahraga d serahkan kepolisi, jgn blh pres at mantan pres cawe2/ikut campur dipilkada, rakyat yg berkuasa memilih kep daerahnya bkn penguasa, cegah tangan2 kotor mukidi dipilkada",2024-11-12T08:26:22Z,0,0
@bobysimangunsong4051,Demokrasi sudah g ada lagi,2024-11-12T07:50:16Z,0,0
@aisyahofficial804,"bubarkan parcok ini lah, bukannya mengurus rakyat malah mengurus politik",2024-11-12T07:34:26Z,0,0
@SuwarnoWarno-r3h,Anti cagub yg didukung mulyono,2024-11-12T06:54:22Z,0,0
@ketutartawa3711,Intinya jangan sampai memilih jagonya Jokowi.,2024-11-12T06:54:10Z,0,0
@ketutartawa3711,Masyarakat Jateng jangan sampai memilih jagonya Jokowi.,2024-11-12T06:53:14Z,0,0
@budisantosa7853,Apakah kamu melihat DORA? Dimana?,2024-11-12T06:52:40Z,0,0
@agungbayukurniawan,Bali di up juga bang,2024-11-12T06:43:12Z,0,0
