Name,Comment,Time,Likes,Reply Count
Name,Comment,Time,Likes,Reply Count
@Pordazi,"Prabowo memang melanjutkan Mulyono, apa lg anaknya Mul jd wakilnya, mana bisa wowo objektif, yg berkuasa adlh oligarki/maling2 hasil bumi/alam RI!!",2024-10-31T23:02:49Z,0,0
@xintheza1618,Tambah parah😂,2024-10-31T22:55:13Z,0,0
@culturehd2001,yang mumet itu lo .. tempo hahahaa,2024-10-31T22:33:27Z,0,0
@ZackyyAbdan,Ini baru benar2 media👍👍👍Hanga media tertentu yg berani menyebut oligarki atau sultan yg ada dikalimantan khususnya kabupaten tanah bumbu,2024-10-31T22:28:26Z,0,0
@Thedangduters,Kabinet orang2 bermasalah...kabinet bagi2 kue kekuasaan enak ya yg terindikasi korup pun aman2 aja 😂 yg ad di oposisi langsung tangkap kocaaakkkkk hati2 negara2 luar tdk sudi investasi alias 0 investor karena carut marut hukum,2024-10-31T22:19:48Z,2,0
@syavatartristanwijaya2103,5 tahun ke depan hampa,2024-10-31T22:19:37Z,0,0
@IndraVexed,"Menjawab headline nya : untuk nyenangin mulyono, mungkin punya hutang budi atau hutang rahasia pilpres😂",2024-10-31T22:03:15Z,0,0
@mbahuti7009,"Tempo, suarakan terus",2024-10-31T21:57:52Z,0,0
@ultramencemen8754,Bakal lebih parah dari sebelumnya,2024-10-31T21:48:28Z,0,0
@djumadinbinjamaludin3792,"Masuknya orang² bermasalah kekabinet Gemoy karena Prabowo tidak kuasa menolak ""Titipan""  Jokowi alias Mulyono.",2024-10-31T21:30:10Z,0,0
@Brandhal_lokajaya_2,"Tempo provokator 
Kalian akan hancur 😅",2024-10-31T20:08:31Z,1,1
@culturehd2001,"bener haaha , tempo barisan sakit hati",2024-10-31T22:34:08Z,0,
@masbro6374,Bikin kabinet tempo ajah,2024-10-31T20:06:01Z,0,0
@HeroPriyanto-q7k,TEMPO ❤,2024-10-31T18:41:07Z,3,0
@mukhlisnasution8925,Berani dengan konsekuensi sumpah jabatan 😮😢,2024-10-31T18:06:44Z,3,2
@aderachmawati7030,Cuma segitu mah gak sebrapa dengan tanggung jawab akherat,2024-11-03T04:54:21Z,0,
@mukhlisnasution8925,"@aderachmawati7030  hmmm...
Yang orang kebanyakan tau, sumpah jabatan atas nama tuhan dari agama pejabat yg disumpah dengan disaksikan kitab suci nya, jadi bagi muslim didunia pun sdh ada azab jika keluarga dikasih dari hasil yg bukan syariah, apalagi akherat.",2024-11-03T11:48:29Z,0,
@suwandiandi8872,Ya jelas untuk balas budi karena didukung mereka kemarin waktu kampas...!!!🤣🤣🤣🤭🙏,2024-10-31T18:02:45Z,0,0
@ahmadsodik7900,"😅kalo Prabowo kabinet gemoy... Nggak juga sih.
Itu masih kecil jumlahnya.
Indonesia ini besar lah .jmlah penduduk 280 jtaa.  Harusnya ideal nya jumlah pejabat memteri yaa. 280 orang lebih. 😊😊begitu bang. Ideal nya.
Karuan jangan nanggung 😅",2024-10-31T17:59:23Z,0,0
@salmahidroponik8573,urat takutnya udh putus nih Tempo😂,2024-10-31T17:00:21Z,0,0
@JokoJMC,"menteri ngamuk birokrasi ruwet, eh presidennya malah nambahin kursi dan jabatan",2024-10-31T16:54:18Z,0,0
@wongkediri528,"Ancur ""an😂😂😂",2024-10-31T16:51:45Z,0,0
@kaukabachannel,"Tdk ada harapan,,daya rusak jungkring lbh dr 10 th",2024-10-31T16:41:51Z,7,0
@Lilisgemas,Visi misinya gak jelas sih. Klo semua semua oligarki dibagi kekuasaan ini sih mah yaaa... Apa yang bisa diharapkan dari presiden baru ini?,2024-10-31T16:41:02Z,1,0
@juragun,"Entah mengapa prabowo mlkukan kesalahan yg sm sperti pendahulunya yakni suharto (mertuanya). dimna tdk ada oposisi di pemerintahannya yg menyebabkan tdk adanya 'check & balance' dmn merupakan kunci dri sistem berdemokrasi yg baik.
Sistem tanpa oposisi ini bnyak menyebabkan pra pemimpin berada diposisi 'menara gading atau sperti burung dalam sangkar emas' krn sumber informasi real sangat sulit didpt dan berjalan hanya 1 sumber saja akhirnya menyebabkan tdk mengetahui akan fakta dilapangan yg sbnarnya terjadi.",2024-10-31T16:24:25Z,0,0
@cemangijepun5921,Keep Going TEMPO suarakan apa Efeknya menghancurkan DEMOKRASI tolong bahasanya lebih sederhana agar Rakyat penjilat dan IQ 78 paham bahwa KORUPSI  di pakai senjata  JOKOWI utk Mendukung Perusakan KONSITITUSI.,2024-10-31T16:13:57Z,2,0
@SiPaijoBagus,"Beda lah Presiden Prabowo sama Joko. Presiden Prabowo tak sebodoh dan seotoriter yang Anda Bayangkan.

Bagi bagi kekuasaan beda dengan sharing power.

Apa salahnya orang yang berjasa memenangkannya diberi kue. Itu tradisi bung, dari zaman bauhela di dunia.

Tapi ingat, Presiden Prabowo orang tegas (catat: Tegas bukan berarti otoriter!). Kalau dah dikasih kue kok kerja ndak pecus pasti disikat. Jamin deh!

Beda jauuuuhhhh dengan Jokowi yang ukurannya suka ndak suka. Jokowi kalaupun menteri bagus, bisa kerja tapi ga suka didepak. Jokowi banyakan drama.

Kalau presiden Prabowo ukurannya capaian kinerja. 

Buktikan dan catat opini saya yang orang biasa, bukan aktivis intelektual ini.

Mari tatap masa depan dengan optimisme.

Indonesia Jaya di bawah Kepemimpinan Presiden Prabowo!",2024-10-31T15:50:07Z,0,0
@abassudarmoko2187,Pemerintahan baru ini sungguh mencemaskan..,2024-10-31T15:35:12Z,9,2
@entrist5729,Tanggung jawab si pemilih yg 58%,2024-11-02T10:04:13Z,0,
@aderachmawati7030,Kepanjangan nya raja jawa,2024-11-03T04:53:16Z,0,
@SahabatBibitKita1,"Kabinet gemoy, bagi-bagi kue kekuasaan.
Rakyat gimana 🤔",2024-10-31T15:32:54Z,1,0
@febriyantil4281,Se-7 Se-X  pendapat Tempo🙏,2024-10-31T15:28:46Z,8,0
@FreDigitalArt,mulai saat ini sy akan kembali setia baca tempo spt zaman orba👍,2024-10-31T15:17:27Z,28,1
@dewinoviarini1103,Sama,2024-11-03T11:13:23Z,0,
@DrMYusufSusenoSpJP,😢😢😢. Sedih melihat negeri ini..,2024-10-31T15:13:36Z,29,0
@rokhimrokhim5334,Kabinet asal jadi ahirnya ampuradul.,2024-10-31T15:06:58Z,1,0
@ahmadnurofik7366,Mana nih buzzernya kok ga ada yg muncul😂😅,2024-10-31T15:03:35Z,0,0
@hasanbahri89,"Perlu diingat. Ini semua hanya opini. Sangat mungkin salah. Kalau salah ya diabaikan kalau benar ya diagungkan. Sebenarnya hal ini bukan masalah. Tapi pembawaannya malah diikuti kebencian, itu yang bermasalah",2024-10-31T15:00:30Z,0,0
@umayyad_mosque,""" kita harus bersiap kecewa "" 
Saya gk kecewa , karna gk berharap kpd pak Prabs .",2024-10-31T14:58:29Z,1,0
@karuniabumiabadi681,aman selama pro kekuasaan.,2024-10-31T14:42:53Z,4,1
@shjsbsbs7186,Bener,2024-10-31T14:48:33Z,0,
@budiagustianto9733,Gemoyongan,2024-10-31T14:36:36Z,0,0
@sultanjambangunung8313,Bagi bagi kekuasaan.,2024-10-31T14:34:47Z,16,1
@aderachmawati7030,Bagi2 kue😅😅,2024-11-03T04:52:30Z,1,
