id,username,text,created_at
18282148345172866,dodilk,Lucu .Mbah ini. 😂,2024-10-29 06:33:23
18055345486730376,kasoghi,Kirain yg paling sering di sadap itu pohon karet 🤣,2024-10-29 06:34:20
18372918709104458,exploresimo,Muncul lagi knp ini?,2024-10-29 06:34:26
17996588639529430,panjiavlx,Yaudah nek iya nek,2024-10-29 06:34:37
18124840726384924,adietttttt,lucu beut oma,2024-10-29 06:34:41
18025091300582390,oktaardiansyahputra,Masuk akal,2024-10-29 06:35:15
17987214428738693,agusadityasptr,Lah kan HPnya ajudan nya yg bawa😢🤣,2024-10-29 06:35:39
18013032224385111,pli.ly,Udh paling keren ko bu🙏🏻,2024-10-29 06:36:29
17929761959956696,fayakundiaps,Ibuku penjaga Marwah Pancasila dan konstitusi 🔥💚💚💚🔥,2024-10-29 06:38:41
18161982196320051,masblack744,Makhluk astral tidak butuh HP.,2024-10-29 06:38:42
18114007624410840,dapursugehwaras,Back to baby 😍😍😍,2024-10-29 06:39:11
17955673064730978,urwahalbariqiy,Aduh Nenek lucu bin gemesin bgt. Pake bedak cemong dong!,2024-10-29 06:41:01
18012907328643325,louishaa_biru,Istigfar bu....,2024-10-29 06:41:15
18446725252066167,mumujaidi,nenek butuh validasi,2024-10-29 06:42:02
18106160059438307,akhsoni80,Pakai Nokia 3310 aja lah,2024-10-29 06:42:27
18089403601450673,earth.2nd,Keren itu punya hp yg gak bisa di sadap nek,2024-10-29 06:44:49
18026400719524155,risnandaayunalurita,"Luar biasaaa kharisma Npd nya,, ga ada yg pingin tes berapa persen kadar narsistik kah ?",2024-10-29 06:44:56
18045909092491426,uchikoshka,Saya faham bu.. dah yaaa...,2024-10-29 06:45:47
17911623198012050,ghaniamri,Kerenmu dewe,2024-10-29 06:45:55
18026159522453051,cindyezraa,Takut NPD 😢,2024-10-29 06:47:00
18120291277393960,redykadika,NPD akutt,2024-10-29 06:47:38
17874241836123298,neneng_su78,Ih ibu keren dahhh.😍,2024-10-29 06:47:57
18017836727334711,bapake23,you wish😂,2024-10-29 06:51:28
18334443316145494,dannyarw,siap,2024-10-29 06:52:17
18044978156082514,mery.mariam,🤣😂😂😂😂😂😂😂😂😂,2024-10-29 06:52:18
18067383853647964,abbott85s,Legend 🙌 🙌 🙌,2024-10-29 06:53:52
18053323429918333,adi_samakun,Hmmmm,2024-10-29 06:56:12
17948046041764683,berliananggigumelarpane,"Iyain aja, lgi lucu lucunya emng",2024-10-29 06:57:23
18066792961629889,saktiwisnubayu,"😂😂emak, yuk pulang ke rumah. Ditungguin cucu. Jng mikir yg berat2 deh",2024-10-29 06:58:00
18143728792353856,widad0610,"Iya nek,nenek mah harus banyak2 pegang QURAN, trus pengajian....jangan hp ya nek...😂😂",2024-10-29 06:58:05
17853435105264281,didit84.yadi,Berarti dia tahu selama ini yg lain di sadap juga hp nya 😂,2024-10-29 06:58:15
18016615049628429,udara_segar_ya,Percuma juga komen toh beliau gak ada HP,2024-10-29 06:59:41
18042137120483450,aripgie,😍😍😍,2024-10-29 07:01:09
18001443461689139,ardancesc,Trus gw harus bilang WOW Gitu.... 😂😂😂😂,2024-10-29 07:03:33
17875526280190681,indrakristiawann,Atah iyaaa buk,2024-10-29 07:04:32
18023339261570176,indrakristiawann,.,2024-10-29 07:04:32
18045395189031278,umino175,banyak klik link sembaranga sih 😢,2024-10-29 07:06:24
18036230303202428,zzeenniitthh_,"Yg komen kebanyakan sok tau, lu search aja pegasus, predator, finfisher, nso, itu alat² sadap pada masuk indo sebelum pilpres, apalagi yg pegasus alat sadap zero click algoritma sosmed aja bisa dimainin tuh sama alatnya,  perhatiin aja pas pilpres kemaren tiba² di explorer muncul konten² salah satu paslon , padahal gak pernah mengaksesnya,  sama kayak yg terjadi di tiktok algoritma lari kesalah satu paslon",2024-10-29 07:06:26
18020734274288842,herwansyahmsi,Sudah uzur...semestinya...sudah enggak usah mikir mikirin..politik....,2024-10-29 07:07:59
17995955939532334,fahmiomarlubis,"Sekedar saran Bu Mega, pake hp merk Vertu. Lebih aman ..",2024-10-29 07:08:15
18025629923196420,abdul.wahid93,Bpip masih ada enggak sih?,2024-10-29 07:09:56
18048559165978751,fathur_pmk,😮😂😂😂,2024-10-29 07:10:00
17879903655168469,rudi.tabutiii,Goblk,2024-10-29 07:11:27
17881808697160516,woroyunipramudyanti2022,😂😂😂😂,2024-10-29 07:12:29
18085616608524644,dek_tom_spike,🤣🤣🤣🤣,2024-10-29 07:13:22
18066857335630906,imand_interizta,James bond bukannya udah mati yaa bu ? 😂,2024-10-29 07:14:28
18024486113406933,1nt3ll1g3nt01,Sehat selalu dan panjang umur bu..,2024-10-29 07:16:12
18104256736446238,suryocahyohandoko,Iiiiddiiiiihhh... 😂,2024-10-29 07:16:22
18040247953949573,trinurhazrati,keren bgt dah buk 👏,2024-10-29 07:17:07
18010607954460635,ind.ra8177,"Makanya jngan kebanyakan main boneka santet , salah satu boneka santetnya berontak merasa paling tersakiti 😂😂😂😂",2024-10-29 07:18:16
17862035118267116,manguki334,Sing panjang umur,2024-10-29 07:23:41
17910935429938582,hennyastuti1973,😂😂,2024-10-29 07:26:28
17992107887709980,arhul_turnojoyo,masih merasa yg paling dibutuhkan😢,2024-10-29 07:28:50
18052126903765555,jonathan_wardian,🤣🤣🤣,2024-10-29 07:31:19
18104499409448856,agnesti_nwa,Ada yg nanya ga sii kalian²??🤔🤔,2024-10-29 07:32:10
18474263431027849,r34blue_new,🤣🤣🤣😄😄😄,2024-10-29 07:32:31
18010427345458854,watchbogor,Ne pegang tasbe ne....😂😂😂,2024-10-29 07:34:11
18024831680414055,taufiq_re,@fathrraihan,2024-10-29 07:35:56
18428767531072723,danzou0,Chiyobachan,2024-10-29 07:36:20
18051318190760788,ahmad_amrozi,🔥🔥🔥,2024-10-29 07:36:43
18026454404593434,putrigintatanjung,,2024-10-29 07:36:44
18003979454673103,gyhsjaa,Iyaa deh si paling ga punya hp si paling di sadap👏,2024-10-29 07:37:48
18030142079346722,agusitats,wkkwkwwk sok pede gak punya krna ndak iso wkkwkwk,2024-10-29 07:38:48
18073161373591409,callmecakgus,GR nek . . .,2024-10-29 07:39:17
17870830881216151,lorddj2021,Banyak barisan sakit hati komen😂,2024-10-29 07:40:31
18049000159822071,ansyardi,😂,2024-10-29 07:41:23
17880102888170306,dharmawanreza,Moneypenny ini mah🙌🏼,2024-10-29 07:41:46
18035631641515992,pijitbekamsebandarlampung,Oh wajar....yang dia tw cm tukang baksooo jodohnya anaknya si puan,2024-10-29 07:42:18
18030647426119102,_zazazuzu,Kan emang harus nya nenek nggak boleh megang HP.,2024-10-29 07:42:41
18055500049888828,pratama_nnd,Sipaling disadap,2024-10-29 07:42:52
18045191234091935,_iwiill,Iya toh matep to dari pada kesasar mendingan tak gendong toh enak toh mantep toh,2024-10-29 07:43:12
17870828364214813,rioharyadisukses,Isoo ae,2024-10-29 07:45:10
18142027300357846,bungsubhan,Sok penting banget ini orang,2024-10-29 07:45:13
18041551373139531,bilas.id,Woowww 🔥,2024-10-29 07:45:26
17893796688095928,agvngmartani,"Apa itu Cacingan?
 
Cacingan adalah penyakit akibat infeksi cacing parasit yang hidup di dalam usus manusia. Cacing yang tinggal di dalam usus tersebut akan bertahan hidup dengan menyerap sari-sari makanan yang masuk ke dalam usus.
 
Cacing yang menginfeksi tubuh manusia tidak hanya menyebabkan gangguan pencernaan, tetapi juga berisiko menimbulkan masalah kulit. Jika tidak ditangani dengan tepat, cacingan juga dapat menyebabkan kondisi lebih serius, seperti anemia",2024-10-29 07:45:33
18046369265057398,hergoliussubandri,"Bomat mak, lg aseeeekkkk ngopi",2024-10-29 07:48:29
17907609711029374,muhasrulputratamaanwar,Saya yakini pernyataan ini ada beberapa orang sangat sensitif dgn teknologi krn benerapa pertimbangan seperti penyadapan hanya orang2 tertentu yg seperti ini.🔥🔥🔥,2024-10-29 07:49:27
18251996044271680,fitrieliyahkhana,Iya bu keren 😃 sm kyk ibu saya gak pake bumeg. Emang paling bner istirht jn main hp 😂,2024-10-29 07:51:26
18056010625723694,yusupbachtiar10,Biasa geus kolot mah maju ka budak 🤣,2024-10-29 07:52:26
